CodeName,ThemeNumber,ThemeName,FirstTenNotes,StartTime,Bookmark
"SullivanMikadoOverture",1,"Opening tune, featuring exotic but empty-sounding open fifths, and lots of timpani","G D G G G G G D G G G G",0,"C"
"SullivanMikadoOverture",2,"Second theme, using the pentatonic scale to mimic the mystery of Japan.","C C C A G G G E G G G C A",21,"C"
"SullivanMikadoOverture",3,"A theme quoting the song 'The Sun, whose rays'. This tune is followed by several others from the operetta.","G A B A G A B D G A B D A B",90,"C"
"SullivanMikadoTitWillow",1,"Tit-Willow from The Mikado","G G E D C C B C D C",0,"C"
"SullivanMikadoWandringMinstrel",1,"A Wandering Minstrel I, from the Mikado","G C B C B E E B A G ",0,"C"
"SullivanMikadoWandringMinstrel",2,"Are You in Sentimental Mood - Mikado","E EbE F E E D G G G ",49,"C"
"SullivanMikadoWandringMinstrel",3,"But if Patriotic Sentiment is wanted - Mikado","G G C G G G A E E A ",114,"C"
"SullivanMikadoYumYumFinale",1,"For he's gone and married Yum-Yum.","G F E E E EbE C G G",0,"C"
"SullivanPinaforeIamtheCaptain",1,"I am the captain of the Pinafore, and a right good captain too.","G C E E D C B C E E D",0,"C"
"SullivanPinaforeIamtheCaptain",2,"Then give three cheers and one cheer more for the hardy captain of the Pinafore.","F#G A G A G A G A A G D",33,"C"
"SullivanPinaforeOverture",1,"Opening theme","G C C C B A G G G F E D C E D C",0,"C"
"SullivanPiratesCatLikeTread",1,"This tune is also used at the start of the overture.","G C C C B A C B A G",0,"C"
"SullivanPiratesOverture",1,"First theme","G C C C B A C B A G",0,"C"
"SullivanPiratesPoorWandringOne",1,"Main tune","A G F A A G F F E F C A",0,"C"
"SullivanRuddigoreBattlesRoarOver",1,"Main tune","G C C D D E E D D G",0,"C"
"SullivanRuddigoreIKnowAYouth",1,"Main tune","E D C B C G F E F D",0,"C"
"SullivanYeomenIHaveaSong",1,"I have a song to sing O!","E D E C D E G C G A E G",0,"C"
"SullivanYeomenScrew",1,"Main tune","A G G G G G G F#E E",0,"C"
"SullivanYoemenOverture",1,"Brass fanfare opening, which is then overlaid by theme 2 on violins","G G C C E E G G G D G G D",0,"C"
"SullivanYoemenOverture",2,"Violin triplet figures above the fanfare theme.","G A G C A G F G F C G F E",9,"C"
"SummerAComingIn",1,"Summer is a-coming in","C B A B C C B A G E ",0,"F"
"SuppeBoccaccioMarch",1,"First theme","C B E A A A E A E A",0,"C"
"SuppeBoccaccioMarch",2,"second theme","G AbA F D F A A A B",33,"C"
"SuppeBoccaccioMarch",3,"Third theme","G A B C C C C C D E",64,"C"
"SuppeBoccaccioMarch",4,"fourth theme","C B C B A E F D C D",81,"C"
"SuppeLightCavalry",1,"Introductory fanfare theme","C G C C C E C E C G",0,"C"
"SuppeLightCavalry",2,"Principal theme, on trumpet.","C D E E E E C D E E ",126,"C"
"SuppePoetAnd Peasant",1,"Intro fanfare on horns","E E E E G G G C C C G",0,"C"
"SuppePoetAnd Peasant",2,"This tune has been copied into several 20th century popular songs.","B B A G A A G A A G",59,"C"
"SuppePoetAnd Peasant",3,"the time changes to a waltzy 3/8 for this breezy tune","C B C D E C E F C D E E G",311,"W"
"SurLePont",1,"Sur Le Pont","C C C D D D E F G C ",0,"N"
"SWANEE",1,"The Old Folks at Home (Way down upon the Swanee River)","E D C E D C C A C G ",0,"F"
"SweetLass",1,"Sweet Lass from Richmond Hill","G G C C C D C B C D ",0,"F"
"SwingLow",1,"Swing Low Sweet Chariot","B G B G G E D G G G ",0,"F"
"TakingAChance",1,"Main theme","G G G F F F E F D F F E",0,"E"
"TallisCanon",1,"Canon on Ravenscroft's Psalter","C C B C C D D E C F ",0,"C"
"TallisSancteDeus",1,"Opens with bass, counter-tenor, tenor then trebles, highly contrapuntal.","D A G F E F E D G F E D C#",0,"S"
"TallisSpemInAlium",1,"Spem in Alium - Motet in 40 parts","D D D D A C C E D D ",0,"C"
"TarregaAlhambra",1,"Recuerdos de la Alhambra","E D C D E  F G F E F G",0,"L"
"Tavern",1,"Main tune","G G G A G F#G E G G",0,"F"
"TchaikCapriccioItalien",1,"first theme","G A B C B C BbAbG",0,"C"
"TchaikCapriccioItalien",2,"second theme","E G E G F E D E F F#G E",267,"C"
"TchaikCapriccioItalien",3,"third theme","D E F G G G A E G D E F G",478,"C"
"TchaikCapriccioItalien",4,"fourth theme","A B C C A B C C A B C B A",695,"C"
"TchaikMarcheSlave",1,"Very sad opening theme","E EbC B A B C E E EbC B A",0,"C"
"TchaikMarcheSlave",2,"A brighter tune follows on woodwinds.","G F F E D C E G G F E D C",218,"C"
"TchaikMarcheSlave",3,"A russian anthem tune on the tuba, also used in the 1812 overture","G A A G E C C B A G A",310,"C"
"TchaikNoneButLonelyHeart",1,"None but the Lonely Heart   Op 6 No 6","A B B A C C D E F G ",0,"W"
"TchaikNut1Overture",1,"First theme, pianissimo, very light texture employing only violins and violas.","C F E D A G C F E D C E D",0,"C"
"TchaikNut1Overture",2,"Second theme, cantabile on 1st violins, backed by syncopated pizzicato chords on 2nd violins and violas.","B C C#D F#E C B A E",52,"C"
"TchaikNut2March",1,"This main theme is introduced by the trumpets and clarinets","D D D D E E F#D E",0,"C"
"TchaikNut3SugarPlum",1,"This fairy-like theme is played on the celesta after 4 bars of pizzicato pianissimo chords from the strings.","C A C B AbA G G G F#",0,"W"
"TchaikNut4Trepak",1,"This dance is introduced molto vivace by the strings and woodwinds.","G G F#G G E D C E D",0,"C"
"TchaikNut5Arabian",1,"This mysterious tune is played by the clarinets, after 4 bars of muted low octaves on the cellos and violas.","F D F D F Eb",0,"C"
"TchaikNut5Arabian",2,"This second tune is played by the violins, still mystic, in G minor key.","BbC D D D C D C Bb",23,"C"
"TchaikNut6Chinese",1,"After the bassoons set up a plodding, comic rhythmic background, the flute soars up with this tune.","C D E F G A B C B A G",0,"C"
"TchaikNut7ReedPipe",1,"After  a two-bar introductory um-pah from the pizzicato lower strings, this flute melody is played by three flutes in close harmony.","C B C B C B D C E G ",0,"W"
"TchaikNut8WaltzFlowers",1,"Opening tune on the woodwinds, interspersed with glittering harp arpeggios.","C E G A G G C E G C",0,"W"
"TchaikNut8WaltzFlowers",2,"The main waltz tune, on french horns..","G C E F E E G C E F",64,"C"
"TchaikNut8WaltzFlowers",3,"Second waltz theme, on violins, another knockout sweeping Tchaikovsky tune!","E B D A C F B C B C",98,"C"
"TchaikNut8WaltzFlowers",4,"Third waltz theme, played by flutes and oboes, interspersed with gliding scales on the strings, and accompanied by the harp.","D EbE A B C D G A B C",159,"C"
"TchaikNut8WaltzFlowers",5,"Fourth theme is played by cellos and violas, an animated expressive passage in the relative minor key.","E F E D C#D F E E D D C",190,"C"
"TchaikOneginPolonaise",1,"After a trumpet fanfare, the strings play this main theme.","D A AbA AbA B D G G F#G",0,"C"
"TchaikOverture1812",1,"Slow opening theme on strings.","C C D E C C D E F F ",0,"C"
"TchaikOverture1812",2,"Exciting new theme by the brass, with a strong military flavour.","G G C D E D C D E C ",190,"W"
"TchaikOverture1812",3,"Quote from La Marseillaise, the French National Anthem.","G G G G C C D D G E C",300,"C"
"TchaikOverture1812",4,"A quiet lyrical melody soars in the strings","G A C D E F G G A C B A G C",383,"C"
"TchaikOverture1812",5,"The woodwinds play a sadder minor theme.","E E F E D C C D A C C A",455,"C"
"TchaikOverture1812",6,"The Tsarist National Anthem of Russia is quoted, in counterpoint with theme 2. (Also in Tchaikovsky's Marche Slave)","G A A G E C C B A G",815,"C"
"TchaikOvertureHamlet",1,"First theme","E E B D C A B C E D D D",0,"C"
"TchaikOvertureTempest",1,"After a short chordal intro by woodwinds, strings enter pianissimo","AbC F AbC F C AbAbC",0,"C"
"TchaikOvertureTempest",2,"French horns enter piano, backed by the continuing string arpeggios.","C C AbAbEbGbGbGb",73,"C"
"TchaikovskyNeapolitanSong",1,"Neapolitan Song","G A C B A G B B A B",0,"C"
"TchaikPianoConc1M1",1,"Grand opening of piano concerto no 1, with first theme suggested on french horns, backed by orchestral chords, followed by main 1st theme on violins and cellos, backed by huge piano chords.","G E D C E D F E B C",0,"L"
"TchaikPianoConc1M1",2,"Second theme, on clarinets, then picked up by the piano.","C AbA E B C G F#A G",372,"C"
"TchaikPianoConc1M1",3,"Third theme on strings, with brief piano episodes.","G A B G A B C G A D",421,"C"
"TchaikPianoConc1M1",4,"Repeat of 2nd theme, this time on flutes, with piano arpeggios.","C AbA E B C G F#A G",450,"C"
"TchaikPianoConc1M2",1,"Theme 1 on flute, backed by pizzicato and pianissimo chords on strings.","G D A G C B A D D G",0,"W"
"TchaikPianoConc1M2",2,"The piano repeats theme 1, with only one note different. The third note is a high Bb.It is accompanied by bowed descending string passages.","G D A G C B A D D G",47,"C"
"TchaikPianoConc1M2",3,"Theme 2 on oboe, picked up by piano 6 bars later.There has been a huge key change from Db major to D major.","G A B C B C A G A B",94,"C"
"TchaikPianoConc1M2",4,"Theme 3 on violas and cellos, with  virtuoso semi-quaver passages on the piano.","E D C B C A A D B A",252,"C"
"TchaikPianoConc1M3",1,"A dramatic 4 bar introduction by the strings and timpani","E F D B E E F D B E",0,"C"
"TchaikPianoConc1M3",2,"The piano attacks the fiery first theme in the 5th bar.","E E F E D E E D C B",5,"C"
"TchaikPianoConc1M3",3,"A second theme in Gb major played by the strings, seems to evoke memories of Brahms' Hungarian dances. ","E D C D E G A G F E",44,"C"
"TchaikPianoConc1M3",4,"Then a third theme, broader and more melodic, is introduced by the strings and taken up by the piano","G A G G E F E G D D",68,"C"
"TchaikRomeoJuliet",1,"First theme played by the strings","C D E F A G F A B B C B",0,"C"
"TchaikRomeoJuliet",2,"Dramatic, violent 2nd theme","A E E E A B C B A C B A",298,"C"
"TchaikRomeoJuliet",3,"Love theme - This is another of Tchaikovsky's immortal passionate melodies, introduced by the cor anglais..","G B C D A G C A B Ab",445,"L"
"TchaikRomeoJuliet",4,"The mood now becomes more peaceful.","AbD AbD AbF E D AbD Ab",465,"C"
"TchaikSerenadeForStringsM1",1,"Serenade for Strings in C Op 48 - 1st Movt - Pezzo in forma di Sonatina - 1st theme","C B A G A C G F E E ",0,"C"
"TchaikSerenadeForStringsM2",1,"Serenade for Strings in C Op 48 - 2nd Movt - first waltz theme.","E F G A B C D E G C ",0,"C"
"TchaikSerenadeForStringsM2",2,"Second waltz theme, also on violins.","B C D C B A G C B G",36,"W"
"TchaikSerenadeForStringsM3",1,"First theme - Elegie","D E F G A B C D E F E F",0,"C"
"TchaikSerenadeForStringsM3",2,"Second theme","E F G A E G G A B C A",85,"C"
"TchaikSerenadeForStringsM4",1,"First theme - 'Russian'.","C C B B A B C A G G  C C",94,"C"
"TchaikSerenadeForStringsM4",2,"Second theme","G C G A B D F B C E A",126,"C"
"TchaikSleep1IntroLilac",1,"Main theme enters quietly, after a boisterous introduction by the full orchestra","G E E D C#D E F G A B C",0,"C"
"TchaikSleep2Adagio",1,"Another sweeping melody on the high violins.","C B C B A G F E D E F G D",0,"C"
"TchaikSleep4Panorama",1,"The top melody divides each 6/8 bar into 3 crotchets, against the accompaniment in a regular 6/8 rhythm.","G F#E D E F#G F#E D C",0,"C"
"TchaikSleep5Waltz",1,"Main waltz theme (after a brief introduction)","C B C A B C A B D E C#D",0,"W"
"TchaikSongWithoutWords",1,"Song Without Words  Opus 40 No 6","C B A AbA B C B A Ab",0,"C"
"TchaikStringQuartetInDOp11M1",1,"String Quartet No.1 in D Major Op.11 - 1st Movt. Main theme","B D D B B A B D D B ",0,"C"
"TchaikStringQuartetInDOp11M2",1,"String Quartet No.1 in D Major Op.11 - 2nd Movt Andante cantabile - 1st theme","C E E C F E D A G D ",0,"W"
"TchaikStringQuartetInDOp11M2",2,"This beautiful melody in the major key forms a contrast to the melancholy of theme 1.","E C D E C D E G E G ",138,"L"
"TchaikStringQuartetInDOp11M3",1,"String Quartet No.1 in D Major Op.11 - 3rd Movt","A A C B E A A C B E ",0,"C"
"TchaikStringQuartetInDOp11M4",1,"String Quartet No.1 in D Major Op.11 - 4th Movt","C G G C D E G F E D ",0,"C"
"TchaikSwanLakeAct1-Valse",1,"Swan Lake Act 1 - Waltz,Introductory descending scale passage on strings","A G F E D C B A G F",0,"C"
"TchaikSwanLakeAct1-Valse",2,"Main theme of waltz, on first violins.","E D F E E D F E D C#",19,"W"
"TchaikSwanlakeAct2DanceOfSwans",1,"Swan Lake Act 2, Dance of the Swans","C C C C B C D C B D",0,"W"
"TchaikSwanLakeAct2PasdAction",1,"Violin solo, main theme of this Pas D'Action after the harp introduction.","B E D G AbA BbB E D",0,"C"
"TchaikSwanLakeAct2Scene",1,"Swan Lake Act 2 - Scene","E A B C D E C E C E ",0,"W"
"TchaikSwanLakeAct3HungarianDanceAndCzardas",1,"Stately processional theme introducing the dance, dominated by the brass.","G E D C D G E D C D ",0,"C"
"TchaikSwanLakeAct3HungarianDanceAndCzardas",2,"The dance starts with a slow dramatic tune on the strings.","E D C B C B A A C B",20,"C"
"TchaikSwanLakeAct3HungarianDanceAndCzardas",3,"The dance speeds up energetically, with a flurrying tune on the violins.","G F E F G F E G A A",161,"C"
"TchaikSwanLakeAct3NeopolitanDance",1,"Main trumpet theme of this Neopolitan Dance.","G A C B A G B B A B",0,"W"
"TchaikSwanLakeAct4Finale",1,"Finale starts with the sad theme of the 'Scene' and the ballet intro","E A B C D E C E C E",0,"C"
"TchaikSym1M1",1,"first theme","BbEbD BbG BbC BbG G C",0,"C"
"TchaikSym1M2",1,"First theme","G B G BbG AbBbEbBbEbG",0,"C"
"TchaikSym1M3",1,"first theme","C D C D C D C G AbBbG F",0,"C"
"TchaikSym1M4",1,"first theme","D D D EbD C BbA G A D",0,"C"
"TchaikSym2M1",1,"first theme","G D EbF EbG F C D EbC",0,"C"
"TchaikSym2M2",1,"First theme","EbBbG BbG F F G AbEb",0,"C"
"TchaikSym2M3",1,"first theme","D B D EbC EbE C E F",0,"C"
"TchaikSym2M4",1,"first theme","C D E F E G D C A G",0,"C"
"TchaikSym3M1",1,"First theme - pianissimo introduction","F C#D E F F G F A D F C#D",0,"C"
"TchaikSym3M1",2,"Second theme","D F#G A E B C#D D D A D",226,"C"
"TchaikSym3M1",3,"Third theme","F#D C#B F#D C#B F#D C#B",335,"C"
"TchaikSym3M1",4,"Fourth theme","EbD C D C G D F EbB C",375,"C"
"TchaikSym3M2",1,"First theme","G D C A F BbF G D F",0,"C"
"TchaikSym3M3",1,"First theme played by flutes, andante elegaico",,0,"C"
"TchaikSym3M3",2,"Second theme on a solo bassoon, with pizzicato strings",,33,"C"
"TchaikSym3M3",3,"Third theme on strings, cantabile",,126,"C"
"TchaikSym3M4",1,"first theme on strings, an incredibly fast scherzo","F#B C#D F#B C#D F#G F#",0,"C"
"TchaikSym3M4",2,"The 'trio' has the second theme on woodwinds","D G D G A BbA G A D G",110,"C"
"TchaikSym3M5",1,"First theme","D D D E G F#E D F#F#",0,"C"
"TchaikSym3M5",2,"Second theme","A B C#D E F#G#A E",94,"C"
"TchaikSym4M1",1,"Symphony No 4 in F minor Op 36  1st Movt. Opening fanfare on french horns and bassoons.","C C C C C C C C C C ",0,"C"
"TchaikSym4M1",2,"second theme of first movement, on strings, following the opening fanfare.","F E E EbD C F E D D",81,"C"
"TchaikSym4M2",1,"First theme, a plaintive tune on the oboe, with occasional pizzicato chords on the strings.","C B A AbA E E B D C ",0,"C"
"TchaikSym4M2",2,"The second theme of this movement, on the strings, is a little more confident than the oboe opening.","A B C D D D D C B A",78,"C"
"TchaikSym4M3",1,"The first theme is a long and rapid pizzicato passage on the strings.","C B A G A B C E G G ",0,"C"
"TchaikSym4M3",2,"After the long pizzicato passage, this oboe theme brings some contrast.","C G B C B A G F E D",106,"C"
"TchaikSym4M4",1,"First theme, plaintive in the minor key","E E E E D C C B A E E E",0,"C"
"TchaikSym4M4",2,"Second theme, brighter, in the relative major key","G D F F E D C D A A B C",57,"C"
"TchaikSym5M1",1,"This introduction to the first movement opens with a fateful, gloomy theme played by clarinets in the low register.","C C C D C B C A E E ",0,"C"
"TchaikSym5M1",2,"This first main theme played by clarinets and bassoons in octaves, is a little livelier than the introduction, but still pretty gloomy.","F A A A B C D C B A ",188,"C"
"TchaikSym5M1",3,"This 2nd main theme played by the strings seems to express a plaintive yearning for something impossible.","B C#EbE F#G F#B B C#",300,"C"
"TchaikSym5M1",4,"This 3rd theme of this first movement starts with a forte pizzicato chord played by the string section, then a repetitive passage on the clarinets, folowed by an upward surge on the strings.","G C G C G C G C G A",364,"C"
"TchaikSym5M1",5,"This syncopated 4th theme played by the violins continues ever more forcefully the sense of longing which dominates this entire 1st movement.","B A G C B A D F#E D ",385,"W"
"TchaikSym5M2",1,"French Horns introduce the slow, sweeping main theme of this slow movement.","C B A C B G A B D C",0,"L"
"TchaikSym5M2",2,"This 2nd theme of the slow movement is another plaintive melody, this time from the oboe, against pulsating triplets from the strings.","E AbC#B E AbC#B B C#",145,"C"
"TchaikSym5M2",3,"Third theme, now in regular 4 beats to the bar.","C#AbB A AbF#E D C#B",348,"C"
"TchaikSym5M3",1,"Main theme","E D C B A G A B C A ",0,"C"
"TchaikSym5M4",1,"This is the same theme that started the first movement, but in E major instead of E minor.","E E E F E EbE C G G ",0,"C"
"TchaikSym6M1",1,"A slow sad tune on the bassoon, accompanied by low strings, starts off this movement.","D E F E E F G F F G",0,"C"
"TchaikSym6M1",2,"Theme 1 is a poignant sad tune played by the violas and cellos.","A B C B A D C A C B",107,"W"
"TchaikSym6M1",3,"Theme 2 is a lovely sweeping melody, one of Tchaikovsky's immortal tunes, played in octaves by the first violins and the cellos.","E D C A G E G C A G",280,"C"
"TchaikSym6M1",4,"Theme 3  as a brisker tune in which the flute ascends a scale and falls down an arpeggio, imitated by the bassoon.","G A B C C D E F G A",340,"C"
"TchaikSym6M1",5,"Theme 4 is a reprise of the lyrical flowing tune of theme 2, this time backed by the entire orchestra.","E D C A G E G C A G",421,"L"
"TchaikSym6M2",1,"This lovely melody on the cellos which introduces the slow movement, has the unusual 5/4 time signature.","E F G F G A B C A B ",0,"L"
"TchaikSym6M3",1,"A skipping tune on the violins starts the 3rd movement energetically.","B G B A AbA C A C B",0,"C"
"TchaikSym6M3",2,"The 2nd theme, still on first violins, skips along with an energetic new rhythmic pattern which is employed throughout this movement.","A B B A F E D C B A",28,"C"
"TchaikSym6M3",3,"The 3rd theme on clarinets is a new tune in a major key, but it uses the same rhythmic pattern as theme 2.","C G G C G C F E D G",110,"C"
"TchaikSym6M4",1,"The 1st theme is poignant tune in B minor on the violins, in which the notes of the melody are played alternately by the first and the second violins.","E D C B A B E D C B",0,"C"
"TchaikSym6M4",2,"The 2nd theme is a slow majestic tune on the strings, descending the top 4 notes of the major scale.","C C B A G C C B A G ",176,"C"
"TchaikViolinConcM1",1,"This introductory passage by the strings precedes the entrance of the violin soloist with a short cadenza.","E D C G C D E A F#G ",0,"C"
"TchaikViolinConcM1",2,"The first theme is introduced by the violin soloist, a robust tune in the tonic D major","E E D C E G D E D E",65,"W"
"TchaikViolinConcM1",3,"The second theme is livelier, giving the soloist an opportunity to display virtuosity.","C E G A B E G A B C",127,"C"
"TchaikViolinConcM1",4,"The 3rd theme, in a more subdued mood, and still played by the solo violin, has modulated into the dominant key of A major.","G F#A G F#A G A AbB",184,"C"
